134,13029,既,金木犀,3_VBS,6,12,17,26,29,-,814,899,-,2:04,123,原曲,-,2023/12/30,くじら,きんもくせい  ,,0.109111916
135,14034,既,QUEEN,4_WxS,8,13,18,25,29,-,1164,1385,-,2:24,170,原曲,-,2024/8/26,Kanaria,くいーん  ,,0.730323395
136,10181,既,クイーンオブハート,0_VS,9,13,17,25,31,-,1189,1212,-,2:05,235,原曲,-,2025/4/4,奏音69 (Royal Scandal),くいーんおぶはーと  ,,0.104883097
137,12030,既,くうになる,2_MMJ,7,13,18,24,29,-,769,945,-,1:49,166,原曲,-,2024/1/5,MIMI,くうになる  ,,0.730688701
138,10126,公,Cool Me Down,0_VS,7,13,19,25,29,-,1159,1250,-,2:29,174,-,-,2023/10/16,Mwk,くーるみーだうん  ,,0.429197743
139,10071,既,腐れ外道とチョコレゐト,0_VS,9,14,21,30,35,-,1396,1763,-,2:12,260,-,-,2022/12/25,ピノキオピー,くされげどうとちょこれゐと  ,,0.999213972
140,10077,既,Goodbye,0_VS,6,12,17,23,26,-,734,860,-,2:08,133,原曲,-,2023/2/1,CircusP,ぐっどばい  ,,0.99401075
141,14017,既,グッバイ宣言,4_WxS,7,12,17,26,30,27,1017,1259,1233,2:06,170,2D,-,2022/6/13,Chinozo,ぐっばいせんげん  ,,0.6609327
142,25001,書,悔やむと書いてミライ,5_25,8,13,17,26,30,-,815,973,-,1:41,194,3D,5,2020/9/30,まふまふ,くやむとかいてみらい  ,,0.381556052
143,10019,既,グリーンライツ・セレナーデ,0_VS,9,14,19,27,31,-,1034,1174,-,2:05,200,原曲,-,2020/12/29,Omoi,ぐりーんらいつせれなーで  ,,0.509456836
144,10174,既,クリスタルスノウ,0_VS,6,12,17,23,26,-,694,773,-,1:45,135,原曲,-,2025/2/8,aqu3ra,くりすたるすのう  ,,0.967602167
145,23016,書,CR詠ZY,3_VBS,5,13,19,24,28,-,615,728,-,1:43,122,2D,-,2023/10/12,梅とら,くれいじー  ,,0.884561854
146,11026,既,glow,1_L/n,5,11,17,22,26,25,875,987,855,2:39,85,3D,5,2023/6/23,keeno,ぐろう  ,,0.811258779
147,24006,書,Glory Steady Go!,4_WxS,7,12,18,25,30,-,738,875,-,1:39,131,2D,-,2021/8/20,キノシタ,ぐろーりーすてでぃごー  ,,0.877642783
148,29003,書,群青讃歌,9_oth,7,13,17,24,27,-,711,833,-,1:39,168,2D/3D,6,2021/9/30,Eve,ぐんじょうさんか  ,,0.451312164
149,25002,書,携帯恋話,5_25,8,12,18,25,29,-,981,1131,-,2:19,150,2D,-,2020/10/15,まふまふ,けいたいれんわ,,0.044171294
150,23014,書,下剋上,3_VBS,8,12,18,25,30,-,1228,1245,-,2:35,185,2D,-,2023/6/10,Misumi,げこくじょう  ,,0.640280796
151,23008,書,月光,3_VBS,5,12,18,25,29,-,1058,1159,-,2:37,109,2D,-,2022/5/20,キタニタツヤ×はるまきごはん,げっこう  ,,0.214515476
152,13027,既,恋は戦争,3_VBS,8,12,16,23,27,-,1081,1262,-,2:23,175,-,-,2023/10/6,ryo,こいはせんそう  ,,0.224003055
153,10150,公,合成するミライ,0_VS,7,12,19,25,30,-,969,1094,-,2:15,170,-,-,2024/6/24,阿修,ごうせいするみらい  ,,0.595102557
154,23024,書,光線歌,3_VBS,6,12,17,24,28,-,700,889,-,2:00,138,2D,-,2025/5/31,Guiano,こうせんか  ,,0.887369842
155,11016,既,ゴーストルール,1_L/n,9,14,19,27,33,-,1174,1473,-,2:22,210,-,-,2021/12/30,DECO*27,ごーすとるーる  ,,0.509513966
156,10178,既,Call!!,0_VS,5,12,17,25,28,-,549,765,-,1:42,108,原曲,-,2025/3/31,沫尾,こーる  ,,0.962281613
157,13034,既,コールボーイ,3_VBS,6,13,17,25,29,-,809,836,-,2:04,109,-,-,2024/10/5,syudou,こーるぼーい  ,,0.855916469
158,10084,既,ココロ,0_VS,6,12,16,24,28,-,945,1090,-,2:22,140*,-,-,2023/2/27,トラボルタ,こころ  ,,0.186548097
159,15026,既,心做し,5_25,5,12,16,22,26,-,676,832,-,2:19,84,-,-,2023/8/28,蝶々P,こころなし  ,,0.734844059
160,12016,既,心予報,2_MMJ,6,12,18,24,28,28,909,1060,1318,2:14,143,原曲/2D,-,2022/3/2,Eve,こころよほう  ,,0.855934565
161,14030,既,古書屋敷殺人事件,4_WxS,6,12,18,24,28,-,823,974,-,2:02,140,-,-,2024/2/22,てにをは,こしょやしきさつじんじけん  ,,0.333150909
162,19003,書,コスモスパイス,9_oth,7,12,17,25,31,-,849,1092,-,2:10,165,2D,-,2022/5/3,ピノキオピー,こすもすすぱいす  ,,0.503013326
163,10063,既,こちら、幸福安心委員会です。,0_VS,6,12,18,24,28,-,898,1096,-,2:26,128,-,-,2022/10/9,うたたP,こちらこうふくあんしんいいんかいです  ,,0.115111038
164,10186,既,Connecting,0_VS,6,12,16,23,27,-,616,792,-,2:03,91,原曲,-,2025/5/23,halyosy,こねくてぃんぐ  ,,0.430647795
165,14042,既,このふざけた素晴らしき世界は、僕の為にある,4_WxS,7,14,17,25,29,-,946,1093,-,2:03,152,-,-,2025/6/9,n.k,このふざけたすばらしきせかいはぼくのためにある  ,,0.827248021
166,10081,既,Copycat,0_VS,5,11,16,23,26,-,752,997,-,2:06,137,原曲,-,2023/2/10,CircusP,こぴーきゃっと  ,,0.96671707
167,14037,既,混沌ブギ,4_WxS,9,14,19,25,30,33,962,1189,1615,2:04,190,3D,5,2024/12/29,jon-YAKITORY,こんとんぶぎ  ,,0.91058522
168,10119,公,CIRCUS PANIC!!!,0_VS,6,13,19,27,32,-,1083,1239,-,2:18,136*,-,-,2023/9/4,サツキ,さーかすぱにっく,,0.532189548
